author,points_sum,points in 01/2017,points in 02/2017,points in 03/2017,points in 04/2017,points in 05/2017,points in 06/2017,points in 07/2017,points in 08/2017,points in 09/2017,points in 10/2017,points in 11/2017,points in 12/2017,points in 01/2018,points in 02/2018,points in 03/2018,points in 04/2018,points in 05/2018,points in 06/2018,points in 07/2018,points in 08/2018,points in 09/2018,points in 10/2018,points in 11/2018,points in 12/2018,points in 01/2019,points in 02/2019,points in 03/2019,points in 04/2019,points in 05/2019,points in 06/2019,points in 07/2019,points in 08/2019,points in 09/2019,points in 10/2019,points in 11/2019,points in 12/2019,points in 01/2020,points in 02/2020,points in 03/2020,points in 04/2020,points in 05/2020,points in 06/2020,points in 07/2020,points in 08/2020,points in 09/2020,points in 10/2020,points in 11/2020,points in 12/2020,points in 01/2021,points in 02/2021,points in 03/2021,points in 04/2021,points in 05/2021,points in 06/2021,points in 07/2021,points in 08/2021,points in 09/2021,points in 10/2021,points in 11/2021,points in 12/2021,points in 01/2022,points in 02/2022,points in 03/2022,points in 04/2022,points in 05/2022,points in 06/2022,points in 07/2022,points in 08/2022,points in 09/2022,points in 10/2022,points in 11/2022,points in 12/2022,points in 01/2023,points in 02/2023,points in 03/2023,points in 04/2023,points in 05/2023
Germany,0.009167740222914411,0.010790661486043728,0.00772408277663442,0.005897811807787352,0.0050592953384334385,0.0058708079725161245,0.01297484346761,0.01629611767542802,0.014203884320998155,0.009636863864994353,0.015838803383138873,0.0148398906359526,0.007942287851637487,0.005301872986122701,0.003697780620857544,0.0026623786162371394,0.0010977221436424146,0.0018246652373188174,0.0012088970845514893,0.001118546691701571,0.006287138325066554,0.004141366601262131,0.012014122933718504,0.010978277272810191,0.012234434093966545,0.0150113861219302,0.018195515172405217,0.026516804888694893,0.016628137986846078,0.013471331293000653,0.02084789500359418,0.016945997172189885,0.01317451375949491,0.02323899866499722,0.025651393281250753,0.013252400785229202,0.009250687916527493,0.005200283126525778,0.00527534277750305,0.003986467835431418,0.012101675297691595,0.016705126435822466,0.013683068881341541,0.013499484121699141,0.009959398520372956,0.007030494771069514,0.006787526355820424,0.005347770878022419,0.0065785925270234686,0.014431378338650354,0.014021264578100967,0.01293854033290653,0.009474388026665965,0.011036048225604651,0.011094899040638557,0.011815572407422878,0.011566718916309907,0.0014588055748816122,0.0025498249579623453,0.00481644387223581,0.0005437216145228118,0.0011873497260502968,0.002187788038468896,0.004284955029262915,0.0072908954514030195,0.00477259608178313,0.00013378589302083592,0.0017818925170111552,0.00040964784686851424,0.0037190650058813507,0.01135050526713379,0.00963640132669966,0.00957454024067271,0.011051431662738127,0.009150112167846645,0.006823513144588057,0.005237051142456078,0.0041010464916628984
Argentina,0.008142860310101108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7769248538479307e-06,0.0012324935366305745,0.0024906022050617924,0.003217637467743385,0.002739503406967161,0.0021889493364145524,0.005937317969052131,0.006232765020947128,0.004983148772267694,0.01134145593183518,0.012299477117547022,0.012182107339274337,0.010114936810516834,0.010600944873802861,0.015818869876984613,0.01833089659621795,0.01684129628954839,0.01245391969468638,0.013574130512584718,0.010107878174777568,0.004232712546189997,0.00028517614601018674,9.543350670420385e-06,0.0,9.239977618720879e-05,0.0010945133106941333,0.0,0.0,0.0,0.0014345107339592336,0.007966234975045335,0.011741257894797932,0.006278863033173834,0.0006365604516926872,0.003683504183204363,0.006337096970902952,0.0030852465888220647,0.009234955185659411,0.005711311954889199,0.010625360147975053,0.014699605121571594,0.03009849988256935,0.027523036747168852,0.01910394069875184,0.016810467605737334,0.01669562276348054,0.016085665778463366,0.029144748867721428,0.017154484269838784,0.011828179138561599,0.022281277222366593,0.012016800558742956,0.0038996110299036246,0.012329288618601423,0.013928026793529485,0.007408351021502085,0.00480940049742485,0.00899668325041443,0.00574156943592235,0.01038647809678375,0.014170448724927318,0.021946501984831994,0.022822604836317293,0.01757076685531189
Netherlands,0.007520766609743941,0.01280274996053947,0.013193855951634146,0.007831205746405296,0.007039666993143977,0.0068658311440540085,0.00981935605444158,0.008806366047745358,0.007684542161462053,0.0057761481400404975,0.005378035275802853,0.004556281622388402,0.005431675242995998,0.00546715534616224,0.004396112088419781,0.007670988418091336,0.006287858562978906,0.005724345559820775,0.010357710823194241,0.012660279556432848,0.020565585700370842,0.025678461579254387,0.013118279569892474,0.0026069262647821175,0.0005615909840850826,0.0006050131032678732,0.0014444833351396778,0.003994210080365625,0.0009867100929663323,0.01092760242721485,0.01517836734829086,0.0206821730805958,0.017878436262732767,0.011832602260383586,0.00724278409154725,0.009631326931239389,0.0010147762879547009,0.0012872305763807635,0.0003182658957559414,0.00017171983027019393,0.0014492825719625176,0.0014057339824957234,3.814211420080662e-05,9.94850844580229e-05,0.0003145411069921204,0.0,7.702157566888425e-05,0.004439346066752646,0.006213732078213389,0.008777898311177297,0.015474190144972842,0.02823783610755442,0.025684435192748545,0.017946113903860788,0.015168655124898765,0.013691310289604472,0.014456433387993692,0.01284550447420479,0.012462748052791331,0.009071314957778341,0.008214023927944696,0.012282820455536097,0.010458948540025392,0.006906079526368165,0.0049488525951240404,0.004058221526273995,0.005321705522384362,0.005427254317970242,0.0037156339860495704,0.001765232367115392,0.0004017169799845715,0.0006053067993366391,0.00045270066706310836,0.003337648286255265,0.0035747366241850654,0.0032027422676765807,0.0017385021039355777,7.548464573684264e-05
Cuba,0.007075840855749149,0.0024903979375295953,0.0029494953941648417,0.0021574627725637315,0.0021673240331418586,0.004260959812024538,0.008548253089962227,0.00828068483240897,0.01520698349620989,0.014333404643804198,0.009048452069524466,0.00889330361147193,0.01698496507182077,0.034718923706946354,0.027416173570019724,0.022358203062939015,0.016023095277970772,0.015094811980845026,0.011933091111704413,0.00861136520469244,0.007229085797454014,0.005926181258948932,0.006363344567485155,0.005248677880429645,0.0037455263091098305,0.004684438324771676,0.0031874576915628316,0.002904588286645955,0.0017992948754091945,0.0010929207303470867,0.003324201578788712,0.007053476425018897,0.007056686198136085,0.018041608968565246,0.020545824167537117,0.01683865662139219,0.017500914571105915,0.016510898926719343,0.013226856850502296,0.011649665868517175,0.010506469537705392,0.0068457319284552015,0.004174073975801316,0.003615159601353639,0.003490443406672765,0.0032864246783631547,0.003246138491211517,0.00266891231048236,0.0019924553204585184,0.0027617482620724185,0.0027992795762714876,0.0025512163892445583,0.0026036863323759584,0.001975441489683452,0.001926513335464887,0.004326807131586953,0.009268153868648484,0.008013812163552946,0.008003234372559289,0.003516211425772681,0.00026504462502081216,0.00023746994521005936,0.0002121702231265543,0.004502593525412449,0.006385458087565926,0.004638650852625167,0.0045090800981096545,0.004408344503485408,0.004157285570954687,0.0036049122098823234,0.002719191828660506,0.0008839137645107633,0.00022556165641123517,0.0021349356621198656,0.0033694971275393926,0.0036995531917288216,0.0034372291359031346,0.0027509006690687996
Italy,0.006096983361151413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.817067701394956e-05,0.0,0.002538608675558751,1.0661549123087584e-05,0.0,3.1505620436866885e-05,0.0010928733743307956,0.0,0.00333959205944185,0.004738621611516471,0.005248382563504269,0.004740812068688814,0.007028087474647973,0.004131025204964845,0.004297679285282133,0.007540451751946855,0.003414897167946183,0.0038556318758768454,0.00858929772219913,0.008818161039098707,0.009430313418296027,0.006040793006546332,0.004792742891732104,0.0054264722635385025,0.011297617784380305,0.004749407516979212,0.005006075022109228,0.004813343896567006,0.0033220565295261815,0.0035071311667056347,0.002756907513616042,0.0028573418594778177,0.0014633935004147887,0.003281819203055542,0.008058538817782509,0.008069614667475394,0.01427287887779697,0.008724923775893194,0.011693701095712791,0.008854320233320664,0.010091229193341869,0.007414165634634134,0.014754526323832324,0.03487200128542423,0.029832113578293143,0.022833146502863774,0.017334137012302058,0.01955784656945172,0.01503164430745472,0.011825551874784361,0.013468607879315274,0.016846663536286326,0.007437559042327534,0.00593437376912001,0.007406852255223067,0.006534036948029962,0.004237193247363151,0.0007968930771114066,0.0001621300580855749,0.004774190244199111,0.0010841625207296652,6.782623234743435e-05,0.0007100351636461996,0.009460648449727924,0.0024824468179179926,0.002144539296942457,0.0010030308229440283
Norway,0.00562148370555306,0.026241651506913963,0.02141869261048685,0.02067515140651208,0.017141713211742595,0.02321092778632177,0.021053713522171495,0.013963507756611204,0.011451380184217158,0.008782796597661348,0.011240751737309217,0.013801729493410584,0.00959686460898646,0.010459324492599202,0.011535796151180767,0.010702473171600653,0.008453455420376177,0.006205787574944474,0.005591770876690839,0.00663104007189511,0.009843110384369127,0.007258577716497852,0.005333012357567004,0.005586981288836485,0.0028127141660532528,0.0023959802736841767,0.0029102874575138897,0.0014763653169692146,0.004011515487202619,0.007295767459850009,0.006164762469482604,0.00618683768337835,0.004657380793038644,0.003955256677086874,0.0038668829553896488,0.0038134019524617997,0.004687375737621479,0.006153668366388837,0.005099098759960782,0.0020911302695519876,0.005699295423152372,0.004766015899557418,0.005721317130120993,0.004536198931658561,0.0038370805449906118,0.0011308484513842946,0.0002647616663617896,0.0,5.234954265535917e-05,1.4442611480913286e-05,0.00045115292663258747,0.000987516005121639,0.008422044214908699,0.008481186347327503,0.005831476338942998,0.0032659906654455982,0.0035673352210285687,0.005843237714773052,0.00675665328199992,0.001992626166420181,0.00013134258866016508,7.96774158270594e-05,8.347680909897219e-05,0.0,0.0,0.0,0.0,5.9183144640406415e-05,0.0,0.0002034897667808746,0.0038795297190541886,0.0003001658374792649,0.00011987892228848863,6.440228241688885e-05,0.0,0.0,0.00011766792123872832,0.0054434722937045845
Panama,0.0037998038489664367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009612422009397387,0.002041411973851353,0.006830353345605287,0.007763095565412403,0.007934559145686786,0.011237415683272427,0.008645179479100158,0.008505537986108102,0.00602683308573854,0.0041386330740723065,0.006383187035244759,0.009263933116250896,0.007507526785083806,0.006709150212998108,0.00774758409530748,0.010676475270643176,0.009292227808006624,0.008582478776499286,0.00847473084314535,0.004817057711624802,0.004538808637329629,0.008161769604903724,0.010783816572415254,0.011996404986127935,0.016301216389244557,0.015893849964427813,0.016970331765926897,0.016272302191550934,0.011906994926050216,0.007796569132252389,0.007548918079250014,0.005661683405157231,0.0023164877451097698,0.0015621041839234927,0.0021762870636685043,0.002286916749273926,0.0017347996069890345,0.001148957521258983,0.0019406112367290574,0.00010901072764660705,0.0,0.0,0.0,0.00018725452851870464,0.00010337202874129167,0.0,0.0,1.6062221476617868e-05,0.0,0.0,0.0
Venezuela,0.00377130621306248,0.0013344834018644504,0.00250927220100591,0.006818094518636125,0.007990973343568838,0.008403749918651289,0.008433476946269346,0.008672936259143156,0.008820852907141906,0.008424585860294495,0.008329454813911313,0.008179048745403022,0.007808132979420004,0.008681335609843768,0.011708157862004015,0.011381307502322961,0.009343903745354994,0.0061672722137345775,0.0046448844085441995,0.0024617656026832283,0.001192277635406955,0.004068449382192289,0.006440378751404269,0.005915334596996065,0.0034234840216260123,0.006449728546508176,0.007103375613638907,0.006369232546794361,0.006369669692577618,0.005992607939964789,0.004591273929448086,0.0024843643927029016,0.0013769926672733137,0.0005870695445235864,1.1231610243870349e-05,0.0,0.0,0.0,0.0,0.0,0.0009783486469769856,8.344539622120733e-05,0.0,0.0,0.0,0.002633119268032639,0.008095288526031688,0.0083631444760146,0.006066201548911923,0.00553472966640777,0.0034706803883467552,0.0030617797695262484,0.0019400015809860082,0.00019101771052539422,0.0,0.0,0.0,0.0,0.0021271512712370557,0.002335632271928859,3.9324128341366795e-05,0.0,0.0,0.002390869276541251,0.008670298222302851,0.006918908920433345,0.0059097027805993935,0.009186183774860919,0.008551398803380236,0.0022830559199805444,0.00015364474134868075,1.4096185737976527e-05,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,0.0035030857798334547,0.0,0.0,0.0,0.0,0.0,0.0,0.0007732497387669801,0.002137804962211248,0.002764524533289552,0.005135694682951098,0.005566204781853276,0.005505141006353191,0.005959793060066498,0.00652664498818345,0.006501082443867783,0.00584677987686277,0.008508685213952831,0.007895142687996763,0.007366039189254249,0.008731066775570985,0.00760162008803097,0.006876905793612582,0.007857262495252973,0.004787801101606722,0.005064778127091267,0.003786216466399328,0.0053036819267209285,0.005059584022924841,0.00402502965008883,0.0029664399738966534,0.001982034899863103,0.002339924602429477,0.001960215258832992,0.0019831814659176787,0.0019332289898132428,0.0012088244182532487,0.0015344045274563714,0.0013004412944866422,0.0003723271086232242,0.0008904630905536292,0.0008890144135874781,0.0013100987051581404,0.0012676325277715822,0.0007478375298894292,0.0,0.0015596869072949059,0.002547899516280365,0.004432261278153743,0.005987264826143052,0.007094113342403757,0.008945262483994878,0.006646728676451214,0.005649348788788534,0.007618410780684229,0.009468535679214145,0.011445659060858518,0.0061462204110946175,0.0061410198687261285,0.0049456694282646605,0.003199411081853602,0.0035026816918483756,0.0032086398497417437,0.0029381196980187013,0.00197594543840983,0.0004225653062721448,0.0,0.0,0.0,0.0004847357859089127,0.0,0.0,0.0,0.0,0.003931674879221018,0.003953585961956181,0.002727907019140096,0.0015645908389091022
Nigeria,0.0032777588619234007,0.0029926228737151414,0.002799085803168873,0.002359124723114941,0.0022318474203880667,0.0020945152130651167,0.0020180044368688383,0.0018728398038742866,0.0016370578539455503,0.001393041756426649,0.0012758991477956636,0.0009434808463421846,0.0005589786342395176,0.0009916941602372365,0.0010928087851164775,0.0012613801038953536,0.001238668340333661,0.0010944781810478747,0.0008805546665251588,0.0008649880442283312,0.0006194066854200332,0.00023200933340404093,6.740491092922484e-05,3.316700082419997e-06,2.538264334847831e-05,2.5676948679803635e-05,0.0,0.0,0.0,0.0,0.00013747320928722627,0.0003899874337382462,9.629319351561634e-06,0.0,0.0008343481895446544,0.00015751008064516129,0.0018530005885066248,0.003089674388445099,0.002455438496826752,0.000258382174518703,0.0,0.0,0.0,0.0,0.0,5.306033789486426e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.9762325103422835e-05,0.0003613418357438707,0.0004917721488170688,0.0003184025648745226,0.00038990706690836713,0.009698652448388741,0.017873277528155273,0.017346536675329566,0.015652313884094316,0.016408860753560878,0.01257717257091181,0.009369494968292594,0.006447563899525871,0.005781969058652065,0.0040697338321399965,0.0072971217797171365,0.011060491865449884,0.016029368701950358,0.011592175641546819,0.007746821448358069,0.00732523309352291,0.00998718394579904,0.007402899409445657,0.005056538369399019,0.005245337615782749,0.0049951392462950234
Jamaica,0.0030024807397133267,0.003129738253118179,0.007390246855155564,0.0071702026862652205,0.005175106546311248,0.0036649734717574406,0.0025062313167564603,0.0012056908608632747,0.0014974264487560768,0.0018076375172679134,0.001264664815676708,0.0003355336812695797,3.673288167859687e-05,3.851239457231986e-05,8.884624269239653e-06,0.001876022062918153,0.002570195351428614,0.002229076530022724,0.0015538224529831899,0.0014395070049588368,0.00016849145587850644,0.002954804581852893,0.0038099823463328517,0.0007429408184620793,0.0,0.0,0.0,0.0005407990345854623,0.0029418885797013006,0.0033124645924176017,0.0068570974270977915,0.00428183733832774,0.001046386036203031,0.0008092936093997463,0.004266407376921608,0.0006151183149405772,0.00032129280590415297,0.0005424986718412693,0.004274345202141622,0.0,0.0034391442268309627,0.00016368135412621438,0.002683214816387179,0.0059514544879807575,0.00396065026559466,0.007799869670545046,0.0011007666856011373,0.0003116493878078781,0.0,3.2094692179807303e-06,0.0,0.0,9.881162551711418e-05,0.0,0.0,0.0,0.0,0.0012776571903084012,0.0023798366274315223,0.0023101062361700737,0.002682298794164629,0.004001056116335277,0.00319646614841481,0.00247130089468347,0.0005524148537489847,5.421592608774688e-05,0.009427776263739893,0.010908893147231669,0.010079577294628012,0.009195090437139033,0.008509678018238912,0.019567164179104122,0.010360062652510438,0.009679663047258395,0.006146476751719104,0.004321772698551531,0.0030858826668522838,0.003964659461314622
Russia,0.002401577763764342,0.002804487818255159,0.00411608685603601,0.011486728723063725,0.011496744050612807,0.01129633879425798,0.010675894440209338,0.015215818664094527,0.014632408288648608,0.009628571949777528,0.004710394967019211,0.0030065146688016795,0.0020969684193042474,0.0016399861355379539,0.0036640190486344334,0.003329979281912034,0.0031306637570949827,0.0030876481236599865,0.002752769767291457,0.003774493283905445,0.006476490627863352,0.005689200296971946,0.005644358850906757,0.0030662892261972873,0.0010057872426834532,0.0014972870698910495,0.002709516711055361,0.00308271497162811,0.000854043189710355,0.0007189845626952933,0.0006509273644563846,0.00043171448426167994,0.00023912809723044726,0.0002205656763323079,0.005972007618240777,0.0052094386672325976,1.1133909115490449e-05,1.1235179594345816e-05,0.0,0.0,0.0014028524666822538,0.0012468667858438094,6.633411165357674e-06,5.134714036543118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3167495854062416e-05,0.0009337937104577008,0.004773819184151887,0.004873991872515933,0.0037333170409362556,0.002277122870169193,0.001130554125922257
Ireland,0.002302667704727877,0.004044903692389618,0.0025367861505783433,0.0001056324502887287,0.0,0.007573136772014674,0.010323000625273021,0.01006993006993007,0.008766284312010387,0.012845835053905741,0.01537338105249643,0.012104128393125878,0.004494188219285721,0.004647162278393263,0.00023633100556177478,0.0,0.0,0.0,0.0,0.0001957857910869321,0.0,0.000255210266744445,0.00014925373134328358,0.0,0.0,1.2838474339901818e-05,7.284602305132447e-05,0.001569440521734665,0.0,0.0,0.0,0.0,1.2839092468748846e-05,8.291942719259695e-06,0.009631908041993386,0.008210420203735145,0.0017734726662531216,0.0018345443251910382,0.0016221294041754433,0.002291737547905018,0.0,0.0,0.0,0.0,0.0,0.0005306033789486426,0.0007926803829256003,0.0,0.0,0.0014731463710531553,0.003863218958369597,0.004185339308578746,0.004301599430845037,0.004576465981337569,0.00435291387170752,0.003083145628190922,0.0023928974025586077,0.0014780425714734577,0.002454876521089273,0.00197667239407094,0.0013165718168689602,0.002079424322859138,0.0015860593728804716,0.0020927991622494988,0.0022243686862496097,0.0005852130845353854,0.0001701228022363716,0.0,0.0002560299042928214,0.0004979708926914086,0.0004353267671545954,0.0,0.0,0.00031235106972191096,0.002830520362435104,0.005993887135491111,0.0007921868500297485,0.00029164522216507387
Denmark,0.0017764399163451433,0.01837824393463742,0.0169761068861913,0.012546254209293095,0.01098221139846997,0.010130055180114608,0.010062612955999624,0.006711679125472229,0.0046624049663841404,0.0028026673432869484,0.001110593975188175,0.0,7.825700879353246e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.12336109640043e-05,0.0,0.0035447711725088826,0.0068785106724442305,0.007114321676790894,0.005593700027920908,0.006807601018732939,0.005774379876019622,0.004995570904049092,0.0029999303498757907,0.0008618185494807422,4.968911179056371e-06,0.0,0.0,0.0,0.0,1.9896010186757217e-05,7.95279222535032e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.628809397717973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,0.0017405670093295618,0.0,0.0,0.009095594166527957,0.007789130952696085,0.005427243426167911,0.014655371780486343,0.0034032634032634033,0.0,0.003646784312359763,0.0070310870018777385,0.0036809041469969737,0.00024914476268961353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003673520481200691,0.004661250926529333,0.0046264053328027065,0.007283485459562726,0.009131767994364652,0.008259913661675734,0.0068646812151480635,0.0075079990115564455,0.004068019136598579,0.0028316343527217003,0.0034084563094955358,0.003090575166695678,0.002596030729833547,0.0019235329767331559,0.0010903927642491253,0.005044316298757261,0.0008858526804924837,0.0026428781430361497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosovo,0.0016845010247086352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011269024765339132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004665046973855505,0.008856926935166333,0.00929143675721562,0.008377471330184027,0.008635038031082927,0.008167113550769399,0.007135199676460581,0.007589663995277395,0.007076811487221621,0.009628396306516664,0.009074002461453541,0.009193908173254377,0.006761876810476764,0.004013145015580823,0.0026208387347034855,0.0018861698853703652,0.0031645366489290003,0.0026483032031857793,0.002399167733674776,0.003316776896524466,0.002814327601740808,0.0016197643713512697,0.0005674501156179611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,0.001296329896491301,0.014127667173143243,0.010242526294164474,0.008557828965058066,0.00438924477856897,0.0022931773264874824,0.0007725976239625179,0.0001478980789325617,9.629752082032648e-06,0.0,0.0,0.0016826515798321004,4.791245436338722e-06,0.0,0.0,0.0011426242162512618,0.002218658954975152,0.0,0.0,0.0,0.0,0.0,0.00014122933718504254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011873416543520084,0.0,0.0,0.0,0.0,0.0007109521944831394,0.003820534377347415,0.0025450845847468234,0.0007810841647208661,0.0,0.0,0.0,0.00011713697966309479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000214399696165002,0.0,0.0,0.0,0.0,0.0,0.0,0.0016822882947815576,0.0010669837887834568,1.5995444497407139e-06,0.0,0.0,0.0016564823676654642,0.008701492537313275,0.0041058530883807355,0.004487229027396731,0.0216947071410852,0.002927808066987477,0.0013523524469127087,0.0007454108766513211
